cc_code,run_status,kind,category,period,generated_usd,generated_vnd_audit_fx,reference_vnd,reference_fx,audit_fx,variance_vnd,classification
1412000018,Simulated,interest,tools_furniture_fixtures,202604,236.56,6020448,0,26273.0,25450.0,6020448,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202605,106.31,2705588,0,26273.0,25450.0,2705588,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202606,106.31,2705588,0,26273.0,25450.0,2705588,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202607,106.31,2705588,0,26273.0,25450.0,2705588,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202608,106.31,2705588,0,26273.0,25450.0,2705588,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202609,90.63,2306532,0,26273.0,25450.0,2306532,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202610,84.01,2138054,0,26273.0,25450.0,2138054,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202611,73.89,1880501,0,26273.0,25450.0,1880501,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202612,69.6,1771321,0,26273.0,25450.0,1771321,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202701,56.74,1444034,0,26273.0,25450.0,1444034,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202702,56.74,1444034,0,26273.0,25450.0,1444034,SOURCE_OR_SCOPE_GAP
1412000018,Simulated,interest,tools_furniture_fixtures,202703,56.74,1444034,0,26273.0,25450.0,1444034,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202605,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202606,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202607,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202608,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202609,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202610,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202611,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202612,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202701,0.0,0,1042135,26273.0,25450.0,-1042135,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202702,0.0,0,2084270,26273.0,25450.0,-2084270,SOURCE_OR_SCOPE_GAP
1412000019,Simulated,depreciation,tools_furniture_fixtures,202703,0.0,0,2084270,26273.0,25450.0,-2084270,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202604,18025.2,458741343,765926727,26273.0,25450.0,-307185384,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202605,18025.2,458741343,834424191,26273.0,25450.0,-375682848,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202606,17846.06,454182230,840851214,26273.0,25450.0,-386668984,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202607,17846.07,454182485,840851214,26273.0,25450.0,-386668729,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202608,17417.72,443280977,829597438,26273.0,25450.0,-386316461,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202609,17417.72,443280977,862547239,26273.0,25450.0,-419266262,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202610,17417.72,443280977,862547239,26273.0,25450.0,-419266262,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202611,17417.72,443280977,944943455,26273.0,25450.0,-501662478,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202612,17417.72,443280977,944943455,26273.0,25450.0,-501662478,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202701,17417.72,443280977,1017767504,26273.0,25450.0,-574486527,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202702,17417.72,443280977,1017767504,26273.0,25450.0,-574486527,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,machinery_equipment,202703,17417.72,443280977,1220975923,26273.0,25450.0,-777694946,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202604,4936.67,125638250,333152412,26273.0,25450.0,-207514162,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202605,4861.86,123734336,396869692,26273.0,25450.0,-273135356,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202606,4861.86,123734336,462552192,26273.0,25450.0,-338817856,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202607,4861.87,123734591,486197892,26273.0,25450.0,-362463301,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202608,4170.21,106131844,491671609,26273.0,25450.0,-385539765,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202609,3216.04,81848217,516521663,26273.0,25450.0,-434673446,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202610,3216.04,81848217,553303863,26273.0,25450.0,-471455646,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202611,3216.04,81848217,590086063,26273.0,25450.0,-508237846,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202612,3216.04,81848217,626868263,26273.0,25450.0,-545020046,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202701,3216.04,81848217,676786963,26273.0,25450.0,-594938746,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202702,3216.04,81848217,726705663,26273.0,25450.0,-644857446,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,mold,202703,3216.04,81848217,776624363,26273.0,25450.0,-694776146,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202604,4433.36,112829011,131774830,26273.0,25450.0,-18945819,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202605,4256.93,108338868,127139747,26273.0,25450.0,-18800879,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202606,4204.54,107005542,125763567,26273.0,25450.0,-18758025,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202607,4098.82,104314968,122985723,26273.0,25450.0,-18670755,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202608,3993.05,101623122,120206828,26273.0,25450.0,-18583706,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202609,3887.18,98928731,117425568,26273.0,25450.0,-18496837,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202610,3771.5,95984675,114385782,26273.0,25450.0,-18401107,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202611,3713.93,94519519,112873508,26273.0,25450.0,-18353989,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202612,3396.35,86437108,104529729,26273.0,25450.0,-18092621,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202701,3104.63,79012834,96865369,26273.0,25450.0,-17852535,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202702,3104.63,79012834,96865369,26273.0,25450.0,-17852535,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,tools_furniture_fixtures,202703,3104.63,79012834,96865369,26273.0,25450.0,-17852535,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,depreciation,vehicles,202604,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202605,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202606,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202607,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202608,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202609,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202610,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202611,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202612,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202701,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202702,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,depreciation,vehicles,202703,24.56,625052,645265,26273.0,25450.0,-20213,FX_RATE_ONLY
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202604,2306.67,58704753,0,26273.0,25450.0,58704753,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202605,1677.28,42686777,0,26273.0,25450.0,42686777,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202606,1676.21,42659545,0,26273.0,25450.0,42659545,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202607,1676.21,42659545,0,26273.0,25450.0,42659545,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202608,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202609,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202610,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202611,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202612,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202701,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202702,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,machinery_equipment,202703,1671.07,42528732,0,26273.0,25450.0,42528732,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,mold,202604,316.33,8050600,8973543,26273.0,25450.0,-922943,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202605,164.14,4177361,14648511,26273.0,25450.0,-10471150,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202606,164.14,4177361,19377651,26273.0,25450.0,-15200290,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202607,164.14,4177361,24106791,26273.0,25450.0,-19929430,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202608,155.84,3966126,25809281,26273.0,25450.0,-21843155,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202609,141.53,3601937,27511771,26273.0,25450.0,-23909834,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202610,141.53,3601937,31105917,26273.0,25450.0,-27503980,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202611,141.53,3601937,33754235,26273.0,25450.0,-30152298,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202612,141.53,3601937,36402553,26273.0,25450.0,-32800616,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202701,141.53,3601937,39050871,26273.0,25450.0,-35448934,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202702,141.53,3601937,42645017,26273.0,25450.0,-39043080,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,mold,202703,141.53,3601937,64207810,26273.0,25450.0,-60605873,AMOUNT_MISMATCH
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202604,406.08,10334737,0,26273.0,25450.0,10334737,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202605,256.64,6531484,0,26273.0,25450.0,6531484,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202606,256.48,6527412,0,26273.0,25450.0,6527412,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202607,255.84,6511124,0,26273.0,25450.0,6511124,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202608,254.88,6486692,0,26273.0,25450.0,6486692,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202609,253.6,6454116,0,26273.0,25450.0,6454116,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202610,251.85,6409578,0,26273.0,25450.0,6409578,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202611,250.81,6383110,0,26273.0,25450.0,6383110,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202612,244.11,6212596,0,26273.0,25450.0,6212596,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202701,237.08,6033682,0,26273.0,25450.0,6033682,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202702,237.08,6033682,0,26273.0,25450.0,6033682,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,tools_furniture_fixtures,202703,237.08,6033682,0,26273.0,25450.0,6033682,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202604,3.19,81186,0,26273.0,25450.0,81186,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202605,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202606,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202607,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202608,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202609,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202610,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202611,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202612,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202701,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202702,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000034,Blocked_or_reference_only,interest,vehicles,202703,2.31,58790,0,26273.0,25450.0,58790,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202604,0.0,0,11427404,26273.0,25450.0,-11427404,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202605,0.0,0,24199001,26273.0,25450.0,-24199001,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202606,0.0,0,24199001,26273.0,25450.0,-24199001,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202607,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202608,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202609,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202610,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202611,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202612,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202701,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202702,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,tools_furniture_fixtures,202703,0.0,0,26599677,26273.0,25450.0,-26599677,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,depreciation,vehicles,202604,65.06,1655777,4576492,26273.0,25450.0,-2920715,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202605,65.06,1655777,6659825,26273.0,25450.0,-5004048,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202606,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202607,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202608,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202609,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202610,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202611,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202612,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202701,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202702,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,depreciation,vehicles,202703,65.06,1655777,7743158,26273.0,25450.0,-6087381,AMOUNT_MISMATCH
1412000036,Simulated,interest,vehicles,202604,13.46,342556,0,26273.0,25450.0,342556,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202605,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202606,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202607,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202608,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202609,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202610,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202611,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202612,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202701,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202702,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000036,Simulated,interest,vehicles,202703,11.86,301837,0,26273.0,25450.0,301837,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202604,255.41,6500184,21423267,26273.0,25450.0,-14923083,AMOUNT_MISMATCH
1412000039,Simulated,depreciation,tools_furniture_fixtures,202605,255.41,6500184,21423267,26273.0,25450.0,-14923083,AMOUNT_MISMATCH
1412000039,Simulated,depreciation,tools_furniture_fixtures,202606,255.41,6500184,14954854,26273.0,25450.0,-8454670,AMOUNT_MISMATCH
1412000039,Simulated,depreciation,tools_furniture_fixtures,202607,0.0,0,14712880,26273.0,25450.0,-14712880,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202608,0.0,0,14712880,26273.0,25450.0,-14712880,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202609,0.0,0,17632073,26273.0,25450.0,-17632073,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202610,0.0,0,23039845,26273.0,25450.0,-23039845,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202611,0.0,0,23039845,26273.0,25450.0,-23039845,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202612,0.0,0,23039845,26273.0,25450.0,-23039845,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202701,0.0,0,55297309,26273.0,25450.0,-55297309,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202702,0.0,0,55297309,26273.0,25450.0,-55297309,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,depreciation,tools_furniture_fixtures,202703,0.0,0,55297309,26273.0,25450.0,-55297309,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202604,0.0,0,282435,26273.0,25450.0,-282435,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202605,0.0,0,2689304,26273.0,25450.0,-2689304,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202606,0.0,0,2689304,26273.0,25450.0,-2689304,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202607,0.0,0,2648318,26273.0,25450.0,-2648318,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202608,0.0,0,2648318,26273.0,25450.0,-2648318,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202609,0.0,0,2648318,26273.0,25450.0,-2648318,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202610,0.0,0,2963594,26273.0,25450.0,-2963594,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202611,0.0,0,3547643,26273.0,25450.0,-3547643,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202612,0.0,0,3547643,26273.0,25450.0,-3547643,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202701,0.0,0,3547643,26273.0,25450.0,-3547643,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202702,0.0,0,7788105,26273.0,25450.0,-7788105,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,machinery_equipment,202703,0.0,0,7788105,26273.0,25450.0,-7788105,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,tools_furniture_fixtures,202604,10.75,273588,0,26273.0,25450.0,273588,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,tools_furniture_fixtures,202605,1.56,39702,0,26273.0,25450.0,39702,SOURCE_OR_SCOPE_GAP
1412000039,Simulated,interest,tools_furniture_fixtures,202606,1.56,39702,0,26273.0,25450.0,39702,SOURCE_OR_SCOPE_GAP
1412000040,Observed,depreciation,tools_furniture_fixtures,202604,165.39,4209176,4345291,,25450.0,-136115,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202605,165.39,4209176,8359280,,25450.0,-4150104,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202606,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202607,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202608,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202609,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202610,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202611,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202612,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202701,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202702,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,depreciation,tools_furniture_fixtures,202703,165.39,4209176,12738201,,25450.0,-8529025,AMOUNT_MISMATCH
1412000040,Observed,interest,tools_furniture_fixtures,202604,17.88,455046,469761,,25450.0,-14715,AMOUNT_MISMATCH
1412000040,Observed,interest,tools_furniture_fixtures,202605,14.9,379205,391468,,25450.0,-12263,AMOUNT_MISMATCH
1412000040,Observed,interest,tools_furniture_fixtures,202606,14.9,379205,824972,,25450.0,-445767,AMOUNT_MISMATCH
